Unnamed: 0,dfx_time,csi_time,beamforming_en,noise_floor,sinr_eff,predicted_mcs_level,predicted_mcs
2407,10419113.704,10419114.89099997,0,-95.5,4.238758993588295e-05,3,309.7
2408,10419222.46099997,10419226.89099997,0,-94.5,5.689810202763906e-05,4,344.1
2409,10419322.5,10419327.89099997,0,-95.0,6.190793685974246e-05,4,344.1
2410,10419427.70799994,10419432.89099997,0,-94.5,3.590027536132213e-05,2,275.3
2412,10419738.83699995,10419743.89099997,0,-94.75,3.745957681394474e-05,3,309.7
2416,10472566.315,10472564.89099997,0,-95.0,1.5550570660073807e-05,1,206.5
2419,10472980.116,10472979.89099997,0,-94.5,1.4292157046187391e-05,1,206.5
2421,10473296.85599995,10473296.89099997,0,-94.5,1.4292157046187391e-05,1,206.5
2422,10473397.61399996,10473397.89099997,0,-94.5,1.4292157046187391e-05,1,206.5
2423,10473611.29799998,10473610.89099997,0,-95.0,9.811746768831781e-06,1,206.5
2426,10474034.09399998,10474034.89099997,0,-94.75,2.3635395111878463e-05,1,206.5
2430,10474653.90899998,10474654.89099997,0,-95.5,1.0647281202433687e-05,1,206.5
2439,10476113.75299996,10476113.89099997,0,-95.0,1.5550570660073807e-05,1,206.5
2440,10476221.97899997,10476222.89099997,0,-87.0,8.08484232134562e-06,0,137.6
2441,10476331.47399998,10476331.89099997,0,-95.0,1.5550570660073807e-05,1,206.5
2444,10477368.33199996,10477368.89099997,0,-95.25,1.620468922374669e-05,1,206.5
2446,10477481.57699996,10477483.89099997,0,-94.75,1.4912926135530947e-05,1,206.5
2452,10478421.67899996,10478422.89099997,0,-95.5,1.0647281202433687e-05,1,206.5
2455,10478846.51699996,10478853.89099997,0,-94.25,2.169495223526945e-05,1,206.5
2456,10479046.29599994,10479046.89099997,0,-77.5,6.032216090512437e-07,0,137.6
2461,10479875.838,10479875.89099997,0,-95.25,1.0224467680742028e-05,1,206.5
2462,10479992.06,10479995.89099997,0,-95.25,1.0224467680742028e-05,1,206.5
2463,10480189.676,10480192.89099997,0,-95.25,1.620468922374669e-05,1,206.5
2465,10480509.79499996,10480509.89099997,0,-95.5,1.0647281202433687e-05,1,206.5
2466,10480613.528,10480612.89099997,0,-95.0,9.811746768831781e-06,1,206.5
2468,10480921.60399997,10480921.89099997,0,-95.0,1.5550570660073807e-05,1,206.5
2469,10481035.66299999,10481037.89099997,0,-95.25,1.620468922374669e-05,1,206.5
2472,10563124.73999995,10563124.89099997,0,-93.5,7.560935336581095e-05,4,344.1
2473,10563227.61999994,10563233.89099997,0,-94.25,8.636916049676387e-05,5,412.9
2475,10563652.69699997,10563653.89099997,0,-93.75,7.908419200994353e-05,4,344.1
2478,10564277.33999997,10564279.89099997,0,-94.0,8.267103609919996e-05,4,344.1
2479,10564487.38199997,10564487.89099997,0,-94.25,8.636916049676387e-05,5,412.9
2480,10564700.49199998,10564700.89099997,0,-93.5,3.0100625735842508e-05,2,275.3
2482,10564914.14899999,10564916.89099997,0,-93.75,4.989875178095579e-05,3,309.7
2486,10565648.57699996,10565649.89099997,0,-93.5,7.560935336581095e-05,4,344.1
2487,10566064.13699996,10566063.89099997,0,-94.5,5.689810202763906e-05,4,344.1
2488,10566166.27399999,10566166.89099997,0,-93.75,7.908419200994353e-05,4,344.1
2491,10566482.21899998,10566483.89099997,0,-94.0,5.21618974025775e-05,4,344.1
2493,10566687.90599996,10566689.89099997,0,-93.25,7.224684149590911e-05,4,344.1
2495,10567008.96699995,10567014.89099997,0,-94.75,9.409420272903878e-05,5,412.9
2496,10567214.97899997,10567218.89099997,0,-93.75,0.00019865050885667555,5,412.9
2497,10567426.81599998,10567426.89099997,0,-94.5,9.017741456756287e-05,5,412.9
2499,10567732.43899995,10567734.89099997,0,-94.25,5.449525615202185e-05,4,344.1
2500,10567840.204,10567838.89099997,0,-93.75,7.908419200994353e-05,4,344.1
2501,10567851.04099995,10567856.89099997,0,-94.0,5.21618974025775e-05,4,344.1
2502,10567947.86399996,10567951.89099997,0,-94.5,5.689810202763906e-05,4,344.1
2503,10568052.51999998,10568057.89099997,0,-94.5,5.689810202763906e-05,4,344.1
2504,10568154.82599998,10568158.89099997,0,-94.5,5.689810202763906e-05,4,344.1
2506,10568371.75899994,10568376.89099997,0,-94.0,5.21618974025775e-05,4,344.1
2508,10568883.292,10568881.89099997,0,-93.5,7.560935336581095e-05,4,344.1
2509,10568993.79099995,10568993.89099997,0,-94.25,5.449525615202185e-05,4,344.1
2511,10569204.48999995,10569208.89099997,0,-94.25,5.449525615202185e-05,4,344.1
2513,10569501.81099999,10569510.89099997,0,-93.0,4.3533909882664125e-05,3,309.7
2514,10569606.33899999,10569617.89099997,0,-94.25,5.449525615202185e-05,4,344.1
2516,10569924.79699999,10569924.89099997,0,-94.25,5.449525615202185e-05,4,344.1
2519,10570558.065,10570556.89099997,0,-91.75,5.440390912927861e-05,4,344.1
2520,10570660.15699995,10570661.89099997,0,-94.25,8.636916049676387e-05,5,412.9
2523,10570972.52899998,10570972.89099997,0,-93.25,0.00011450352726368326,5,412.9
2525,10571188.73099995,10571187.89099997,0,-93.5,0.00011983274943586032,5,412.9
2529,10571808.35599995,10571808.89099997,0,-93.5,7.560935336581095e-05,4,344.1
2530,10571914.01799995,10571916.89099997,0,-93.5,4.7706276817556684e-05,3,309.7
2535,10572642.17499995,10572647.89099997,0,-93.75,7.908419200994353e-05,4,344.1
2536,10618659.93699998,10618669.89099997,0,-87.0,0.000808484232134563,7,516.2
2537,10618876.98399997,10618775.89099997,0,-89.5,0.00021808178789420963,5,412.9
2539,10619080.49799997,10619083.89099997,0,-89.0,0.0001964608416721657,5,412.9
2540,10619287.09099996,10619290.89099997,0,-90.0,0.000241798367814228,6,458.8
2541,10619498.23699999,10619498.89099997,0,-89.75,0.00022966934444743927,5,412.9
2542,10619706.81799996,10619707.89099997,0,-89.25,0.00020701816678186656,5,412.9
2543,10619805.17499995,10619815.89099997,0,-89.0,0.0001964608416721657,5,412.9
2544,10619918.81199998,10619920.89099997,0,-89.75,0.00022966934444743927,5,412.9
2545,10620127.24699998,10620124.89099997,0,-89.25,0.00020701816678186656,5,412.9
2547,10620434.15499997,10620440.89099997,0,-78.0,2.6922535813969336e-05,2,275.3
2548,10620545.85999996,10620545.89099997,0,-90.25,0.0002544861880990749,6,458.8
2549,10620641.75199997,10620653.89099997,0,-90.25,0.0002544861880990749,6,458.8
2550,10620859.35299998,10620862.89099997,0,-90.75,0.00028160591325410546,6,458.8
2551,10620965.62799996,10620977.89099997,0,-90.75,0.00028160591325410546,6,458.8
2552,10621175.68799996,10621174.89099997,0,-88.75,0.00018639214970839497,5,412.9
2553,10621280.81699997,10621277.89099997,0,-89.25,0.00020701816678186656,5,412.9
2554,10621385.76099998,10621382.89099997,0,-89.5,0.00021808178789420963,5,412.9
2555,10621491.10799998,10621489.89099997,0,-90.25,0.0002544861880990749,6,458.8
2557,10621802.82299995,10621804.89099997,0,-89.0,0.0001964608416721657,5,412.9
2558,10622008.64299995,10622007.89099997,0,-90.0,0.000241798367814228,6,458.8
2560,10622317.74299997,10622317.89099997,0,-89.25,0.00020701816678186656,5,412.9
2561,10622419.977,10622430.89099997,0,-90.0,0.000241798367814228,6,458.8
2562,10622634.12099999,10622633.89099997,0,-89.0,0.0001964608416721657,5,412.9
2565,10623050.64099997,10623052.89099997,0,-89.5,0.00021808178789420963,5,412.9
2568,10623466.96199995,10623467.89099997,0,-88.5,0.0002802003693096432,6,458.8
2569,10623477.417,10623480.89099997,0,-90.0,0.00038322458709697796,6,458.8
2570,10623577.22499996,10623585.89099997,0,-89.0,0.0003113694505513956,6,458.8
2571,10623775.77599996,10623782.89099997,0,-90.0,0.00038322458709697796,6,458.8
2573,10624000.417,10624004.89099997,0,-89.5,0.0003456363410332811,6,458.8
2574,10624201.58199996,10624199.89099997,0,-89.0,0.0003113694505513956,6,458.8
2575,10624212.53599995,10624214.89099997,0,-90.5,0.00042435488637667957,6,458.8
2576,10624302.30899996,10624315.89099997,0,-89.25,0.0003281016832483593,6,458.8
2577,10624417.70899999,10624418.89099997,0,-89.75,0.00022966934444743927,5,412.9
2578,10624610.44699997,10624618.89099997,0,-90.25,0.00040333342709360134,6,458.8
2579,10624820.67799997,10624829.89099997,0,-89.5,0.00021808178789420963,5,412.9
2580,10625029.50799996,10625034.89099997,0,-87.5,0.0009008007916635815,7,516.2
2581,10625138.58699995,10625141.89099997,0,-89.0,0.0003113694505513956,6,458.8
2582,10625247.67999995,10625250.89099997,0,-90.0,0.00038322458709697796,6,458.8
2583,10625447.96699995,10625454.89099997,0,-88.25,0.0002657078931016439,6,458.8
2584,10625555.16799998,10625562.89099997,0,-90.5,0.0002677498322254244,6,458.8
2585,10625760.38399994,10625765.89099997,0,-90.0,0.000241798367814228,6,458.8
2586,10625978.30599999,10625880.89099997,0,-88.75,0.00018639214970839497,5,412.9
2587,10625978.30599999,10625895.89099997,0,-88.75,0.0002954116492010274,6,458.8
2588,10625998.03599995,10625998.89099997,0,-90.75,0.00028160591325410546,6,458.8
2589,10626178.64199996,10626184.89099997,0,-91.0,0.0002960705109880147,6,458.8
2590,10626300.25,10626294.89099997,0,-89.5,0.00021808178789420963,5,412.9
2591,10626399.68399996,10626400.89099997,0,-90.0,0.000241798367814228,6,458.8
2592,10626499.38699996,10626499.89099997,0,-90.0,0.000241798367814228,6,458.8
2593,10626610.01999998,10626609.89099997,0,-89.25,0.00020701816678186656,5,412.9
2595,10626813.73999995,10626813.89099997,0,-90.25,0.0002544861880990749,6,458.8
2597,10627132.88499999,10627132.89099997,0,-89.75,0.00022966934444743927,5,412.9
2602,10627860.01499999,10627860.89099997,0,-90.0,0.000241798367814228,6,458.8
2604,10628180.43899995,10628180.89099997,0,-91.25,0.0003111590440487912,6,458.8
2605,10628282.89699996,10628287.89099997,0,-89.25,0.00020701816678186656,5,412.9
2607,10628604.611,10628604.89099997,0,-90.0,0.000241798367814228,6,458.8
2608,10654324.58499998,10654329.89099997,0,-91.25,0.0049315385068570096,8,573.5
2609,10654324.58499998,10654434.89099997,0,-93.25,0.007224684149553318,9,619.4
2610,10654731.80299997,10654637.89099997,0,-92.25,0.0059913705996797115,9,619.4
2611,10654747.76099998,10654750.89099997,0,-91.5,0.0051807960810585545,8,573.5
2612,10654941.62099999,10654944.89099997,0,-91.75,0.005440390912925033,8,573.5
2615,10655263.46099997,10655264.89099997,0,-91.0,0.00469240137353575,8,573.5
2616,10655376.43899995,10655375.89099997,0,-91.75,0.005440390912925033,8,573.5
2617,10655376.43899995,10655473.89099997,0,-91.5,0.0051807960810585545,8,573.5
2618,10655774.37299997,10655677.89099997,0,-91.5,0.0051807960810585545,8,573.5
2620,10655884.917,10655885.89099997,0,-92.0,0.005710522513333666,8,573.5
2623,10656199.99599999,10656198.89099997,0,-91.5,0.0051807960810585545,8,573.5
2625,10656405.80799997,10656414.89099997,0,-91.5,0.0051807960810585545,8,573.5
2627,10656831.71699995,10656830.89099997,0,-91.5,0.0051807960810585545,8,573.5
2630,10657253.36799997,10657253.89099997,0,-91.0,0.00469240137353575,8,573.5
2632,10657456.28499997,10657462.89099997,0,-91.5,0.0051807960810585545,8,573.5
2633,10657565.74399996,10657566.89099997,0,-92.25,0.0059913705996797115,9,619.4
2634,10657664.32099998,10657664.89099997,0,-92.0,0.005710522513333666,8,573.5
2638,10658191.27699995,10658191.89099997,0,-92.5,0.006283092528478822,9,619.4
2639,10658295.75799996,10658300.89099997,0,-92.75,0.006585820668980311,9,619.4
2642,10658816.79099995,10658816.89099997,0,-92.25,0.0059913705996797115,9,619.4
2643,10658925.12199998,10658927.89099997,0,-91.75,0.005440390912925033,8,573.5
2645,10659236.68799996,10659236.89099997,0,-91.25,0.0049315385068570096,8,573.5
2649,10659868.78999996,10659872.89099997,0,-92.0,0.005710522513333666,8,573.5
2650,10659986.38399994,10659989.89099997,0,-91.25,0.0049315385068570096,8,573.5
2651,10660077.54399997,10660084.89099997,0,-91.5,0.0051807960810585545,8,573.5
2653,10660287.43299997,10660289.89099997,0,-92.5,0.006283092528478822,9,619.4
2654,10660502.079,10660502.89099997,0,-91.75,0.005440390912925033,8,573.5
2658,10661240.53799999,10661246.89099997,0,-92.5,0.006283092528478822,9,619.4
2660,10661452.95599997,10661452.89099997,0,-92.5,0.006283092528478822,9,619.4
2661,10661652.78899998,10661653.89099997,0,-92.0,0.005710522513333666,8,573.5
2663,10661966.065,10661968.89099997,0,-91.25,0.0049315385068570096,8,573.5
2664,10662174.46699995,10662174.89099997,0,-91.25,0.0049315385068570096,8,573.5
2666,10662591.16299999,10662593.89099997,0,-91.75,0.005440390912925033,8,573.5
2667,10662798.264,10662801.89099997,0,-92.5,0.006283092528478822,9,619.4
2668,10662908.78299999,10662911.89099997,0,-91.75,0.005440390912925033,8,573.5
2669,10663113.53499997,10663113.89099997,0,-92.5,0.006283092528478822,9,619.4
2671,10663229.91599995,10663232.89099997,0,-92.25,0.0059913705996797115,9,619.4
2674,10663737.92099994,10663638.89099997,0,-92.0,0.005710522513333666,8,573.5
2675,10663747.778,10663749.89099997,0,-92.25,0.0059913705996797115,9,619.4
2677,10663956.57099998,10663957.89099997,0,-91.5,0.0051807960810585545,8,573.5
2678,10664061.30899996,10664059.89099997,0,-92.0,0.005710522513333666,8,573.5
2679,10664155.35799998,10664168.89099997,0,-92.0,0.005710522513333666,8,573.5
2680,10753665.94499999,10753668.89099997,0,-93.75,0.00031483983916588074,6,458.8
2682,10753876.48799998,10753876.89099997,0,-93.25,0.0002876198564936337,6,458.8
2683,10753980.88299996,10753983.89099997,0,-93.5,0.00030100625735842524,6,458.8
2685,10754400.12299997,10754399.89099997,0,-93.0,0.00017331161686518317,5,412.9
2686,10754510.04599994,10754513.89099997,0,-92.5,0.0002501344188835793,6,458.8
2687,10754718.94099998,10754720.89099997,0,-93.25,0.0002876198564936337,6,458.8
2688,10754930.27499998,10754929.89099997,0,-93.0,0.00027468040174405726,6,458.8
2689,10755042.56699997,10755042.89099997,0,-93.5,0.0001899221088147937,5,412.9
2691,10755350.15799999,10755350.89099997,0,-92.75,0.00026218624322736167,6,458.8
2692,10755564.25599998,10755565.89099997,0,-93.5,0.00030100625735842524,6,458.8
2693,10755663.63099998,10755666.89099997,0,-93.0,0.00027468040174405726,6,458.8
2695,10756191.04299998,10756191.89099997,0,-93.0,0.00027468040174405726,6,458.8
2696,10756400.10899997,10756399.89099997,0,-92.75,0.00016542833578597432,5,412.9
2697,10756504.74199998,10756507.89099997,0,-93.5,0.00030100625735842524,6,458.8
2698,10756715.63599998,10756715.89099997,0,-92.75,0.00026218624322736167,6,458.8
2700,10757026.73799998,10757029.89099997,0,-93.5,0.00030100625735842524,6,458.8
2701,10757320.16799998,10757317.89099997,0,-92.75,0.00026218624322736167,6,458.8
2703,10757658.42999995,10757659.89099997,0,-93.5,0.00030100625735842524,6,458.8
2705,10757974.03299999,10757973.89099997,0,-93.25,0.0002876198564936337,6,458.8
2708,10758300.12599999,10758301.89099997,0,-92.75,0.0002621862432273616,6,458.8
2710,10758604.352,10758604.89099997,0,-92.25,0.0002385207597167717,6,458.8
2712,10758816.90799999,10758820.89099997,0,-93.0,0.00027468040174405726,6,458.8
2713,10758921.99799997,10758924.89099997,0,-93.25,0.0002876198564936337,6,458.8
2714,10759118.718,10759127.89099997,0,-93.25,0.0002876198564936337,6,458.8
2715,10759345.40899998,10759345.89099997,0,-93.25,0.0002876198564936337,6,458.8
2716,10759445.70799994,10759445.89099997,0,-93.25,0.0002876198564936337,6,458.8
2717,10759547.64299995,10759548.89099997,0,-93.25,0.00018147586087299746,5,412.9
2718,10759659.28499997,10759657.89099997,0,-83.75,3.945118670970845e-05,3,309.7
2719,10759752.625,10759752.89099997,0,-93.0,0.00027468040174405726,6,458.8
2720,10759859.40799999,10759859.89099997,0,-93.0,0.00027468040174405726,6,458.8
2721,10759956.449,10759958.89099997,0,-93.25,0.0002876198564936337,6,458.8
2722,10760166.07199997,10760170.89099997,0,-92.75,0.00026218624322736167,6,458.8
2723,10760373.69399995,10760373.89099997,0,-92.5,0.0002501344188835794,6,458.8
2724,10760478.57799995,10760479.89099997,0,-93.75,0.00031483983916588074,6,458.8
2725,10760688.79799998,10760689.89099997,0,-77.25,9.029058306564507e-06,0,137.6
2726,10760807.88599998,10760806.89099997,0,-93.0,0.00027468040174405726,6,458.8
2727,10760901.83599997,10760904.89099997,0,-92.5,0.0002501344188835793,6,458.8
2728,10761114.68799996,10761112.89099997,0,-92.75,0.00026218624322736167,6,458.8
2729,10761205.57299995,10761211.89099997,0,-93.75,0.00031483983916588074,6,458.8
2730,10761317.39499998,10761317.89099997,0,-93.75,0.00031483983916588074,6,458.8
2731,10761422.27099997,10761426.89099997,0,-92.5,0.0002501344188835793,6,458.8
2732,10761622.92199999,10761527.89099997,0,-92.75,0.0002621862432273616,6,458.8
2734,10761841.42399996,10761838.89099997,0,-92.25,0.00023852075971677182,6,458.8
2735,10761936.02399999,10761939.89099997,0,-93.0,0.00027468040174405726,6,458.8
2736,10762047.34599996,10762046.89099997,0,-92.75,0.00026218624322736167,6,458.8
2737,10762052.38099998,10762056.89099997,0,-92.75,0.0001654283357859744,5,412.9
2738,10762248.90799999,10762258.89099997,0,-93.0,0.00017331161686518325,5,412.9
2739,10762367.50199997,10762369.89099997,0,-93.5,0.00030100625735842524,6,458.8
2740,10762457.99499994,10762466.89099997,0,-93.25,0.0002876198564936337,6,458.8
2741,10762681.66999996,10762678.89099997,0,-93.75,0.00031483983916588074,6,458.8
2743,10762883.60799998,10762886.89099997,0,-92.25,0.00023852075971677182,6,458.8
2744,10763091.34699994,10763090.89099997,0,-93.25,0.0002876198564936337,6,458.8
2745,10763207.86199999,10763208.89099997,0,-92.75,0.00026218624322736167,6,458.8
2746,10763502.41799998,10763403.89099997,0,-93.75,0.00031483983916588074,6,458.8
2747,10763506.28199995,10763511.89099997,0,-93.0,0.00027468040174405726,6,458.8
2748,10763610.736,10763627.89099997,0,-93.0,0.00027468040174405726,6,458.8
2750,10774079.47999996,10774079.89099997,0,-75.5,6.0474228754725326e-06,0,137.6
2751,10774184.45599997,10774184.89099997,0,-93.0,0.00027468040174405726,6,458.8
2753,10774397.91499996,10774399.89099997,0,-93.5,0.00030100625735842524,6,458.8
2754,10774596.08099997,10774501.89099997,0,-93.25,0.0002876198564936337,6,458.8
2755,10774608.44,10774610.89099997,0,-93.25,0.0002876198564936337,6,458.8
2756,10774715.829,10774716.89099997,0,-92.5,0.0002501344188835793,6,458.8
2758,10775123.26299995,10775123.89099997,0,-92.75,0.00016542833578597432,5,412.9
2759,10775227.85699999,10775230.89099997,0,-93.75,0.00031483983916588074,6,458.8
2760,10775339.69699997,10775342.89099997,0,-92.5,0.00015782414870187981,5,412.9
2761,10775539.36899996,10775542.89099997,0,-93.0,0.00027468040174405726,6,458.8
2762,10775652.22999996,10775657.89099997,0,-94.0,0.0003291193226817851,6,458.8
2764,10775953.14499998,10775969.89099997,0,-92.75,0.00026218624322736167,6,458.8
2766,10776168.18399996,10776271.89099997,0,-91.75,0.0002165858633050667,5,412.9
2768,10776477.08199996,10776482.89099997,0,-92.75,0.00026218624322736167,6,458.8
2769,10776590.10499996,10776591.89099997,0,-93.0,0.00027468040174405726,6,458.8
2770,10776799.278,10776797.89099997,0,-93.25,0.00018147586087299762,5,412.9
2771,10776913.46399999,10776913.89099997,0,-92.75,0.00026218624322736167,6,458.8
2772,10777008.99899995,10777011.89099997,0,-92.75,0.00026218624322736167,6,458.8
2774,10777324.99199998,10777319.89099997,0,-93.0,0.00027468040174405726,6,458.8
2775,10777422.45599997,10777419.89099997,0,-92.5,0.0002501344188835793,6,458.8
2776,10777529.139,10777526.89099997,0,-92.75,0.00026218624322736167,6,458.8
2777,10777623.51299995,10777633.89099997,0,-93.0,0.00027468040174405726,6,458.8
2778,10777946.79999995,10777840.89099997,0,-93.25,0.0002876198564936337,6,458.8
2779,10777946.79999995,10777951.89099997,0,-92.75,0.00026218624322736167,6,458.8
2780,10778253.79099995,10778156.89099997,0,-93.25,0.0002876198564936337,6,458.8
2781,10778358.23499996,10778367.89099997,0,-93.25,0.0002876198564936337,6,458.8
2782,10778564.43299997,10778567.89099997,0,-93.0,0.00027468040174405726,6,458.8
2783,10778674.38199997,10778674.89099997,0,-93.0,0.00027468040174405726,6,458.8
2785,10778880.70099998,10778985.89099997,0,-93.25,0.0002876198564936337,6,458.8
2787,10779192.15599996,10779200.89099997,0,-92.75,0.00026218624322736167,6,458.8
2788,10779400.65499997,10779404.89099997,0,-93.0,0.00017331161686518317,5,412.9
2791,10779722.23699999,10779723.89099997,0,-93.25,0.00018147586087299762,5,412.9
2793,10779931.59899998,10779931.89099997,0,-93.0,0.00027468040174405726,6,458.8
2794,10780143.93799996,10780140.89099997,0,-93.25,0.00018147586087299762,5,412.9
2795,10780445.66299999,10780344.89099997,0,-92.25,0.0002385207597167717,6,458.8
2796,10780459.24599999,10780459.89099997,0,-92.75,0.00026218624322736167,6,458.8
2797,10780563.10399997,10780562.89099997,0,-92.75,0.00026218624322736167,6,458.8
2798,10780765.47599995,10780765.89099997,0,-93.5,0.00030100625735842524,6,458.8
2799,10780870.53899998,10780872.89099997,0,-93.0,0.00027468040174405726,6,458.8
2800,10780977.861,10780980.89099997,0,-93.25,0.0002876198564936337,6,458.8
2801,10781198.866,10781199.89099997,0,-91.75,0.0002165858633050667,5,412.9
2802,10781395.42499995,10781395.89099997,0,-93.0,0.00027468040174405726,6,458.8
2804,10781700.63,10781705.89099997,0,-93.25,0.0002876198564936337,6,458.8
2806,10781922.89499998,10781926.89099997,0,-93.0,0.00027468040174405726,6,458.8
2807,10782119.54799998,10782122.89099997,0,-93.25,0.0002876198564936337,6,458.8
2808,10782326.23199999,10782234.89099997,0,-92.75,0.00026218624322736167,6,458.8
2811,10782640.41099995,10782650.89099997,0,-93.75,0.00031483983916588074,6,458.8
2812,10782754.07299995,10782758.89099997,0,-92.75,0.00016542833578597432,5,412.9
2814,10783064.15799999,10783066.89099997,0,-93.0,0.00027468040174405726,6,458.8
2815,10783162.83599997,10783168.89099997,0,-92.75,0.00026218624322736167,6,458.8
2818,10783692.69399995,10783692.89099997,0,-93.25,0.0002876198564936337,6,458.8
2819,10783900.50199997,10783900.89099997,0,-93.0,0.00027468040174405726,6,458.8
2821,10834725.18299997,10834723.89099997,0,-93.75,0.0004989875178095573,6,458.8
2822,10834826.78599995,10834828.89099997,0,-93.75,0.0004989875178095573,6,458.8
2824,10835142.85599995,10835141.89099997,0,-93.75,0.0004989875178095573,6,458.8
2826,10835459.815,10835458.89099997,0,-93.5,0.00047706276817556693,6,458.8
2833,10836405.78799999,10836405.89099997,0,-93.5,0.00047706276817556704,6,458.8
2834,10836515.18399996,10836514.89099997,0,-93.75,0.0004989875178095573,6,458.8
2835,10836619.55199999,10836621.89099997,0,-93.25,0.0004558467525734032,6,458.8
2840,10837247.12599999,10837243.89099997,0,-94.0,0.0005216189740257747,6,458.8
2842,10837458.93199998,10837459.89099997,0,-94.0,0.0005216189740257747,6,458.8
2845,10837872.185,10837872.89099997,0,-93.75,0.0004989875178095573,6,458.8
2847,10838191.99499994,10838237.89099997,0,-93.5,0.00047706276817556704,6,458.8
2848,10838395.213,10838397.89099997,0,-93.5,0.0004770627681755672,6,458.8
2850,10838710.31,10838710.89099997,0,-93.25,0.0004558467525734034,6,458.8
2851,10838819.48999995,10838818.89099997,0,-93.75,0.0004989875178095573,6,458.8
2852,10838921.81999999,10838924.89099997,0,-93.25,0.0004558467525734032,6,458.8
2854,10839234.574,10839236.89099997,0,-94.0,0.0005216189740257747,6,458.8
2856,10839437.96499997,10839446.89099997,0,-93.5,0.00047706276817556693,6,458.8
2858,10839653.25399995,10839655.89099997,0,-93.25,0.0004558467525734032,6,458.8
2860,10839970.74899995,10839970.89099997,0,-93.75,0.0004989875178095573,6,458.8
2861,10840065.75799996,10840070.89099997,0,-93.5,0.00047706276817556704,6,458.8
2862,10840179.52199996,10840180.89099997,0,-94.0,0.0005216189740257746,6,458.8
2864,10840382.83499998,10840384.89099997,0,-93.0,0.0004353390988266409,6,458.8
2866,10840692.33399999,10840695.89099997,0,-93.5,0.0004770627681755672,6,458.8
2868,10841009.13799995,10841019.89099997,0,-94.0,0.0005216189740257747,6,458.8
2869,10841224.27699995,10841223.89099997,0,-93.25,0.0004558467525734032,6,458.8
2870,10841328.727,10841329.89099997,0,-93.5,0.00047706276817556693,6,458.8
2872,10841643.88799995,10841645.89099997,0,-93.5,0.0004770627681755672,6,458.8
2873,10841734.63799995,10841742.89099997,0,-93.75,0.0004989875178095573,6,458.8
2875,10842058.64599997,10842059.89099997,0,-93.25,0.0004558467525734032,6,458.8
2879,10842475.67499995,10842477.89099997,0,-93.75,0.0004989875178095573,6,458.8
2880,10842587.06599998,10842584.89099997,0,-94.0,0.0005216189740257746,6,458.8
2881,10842686.38199997,10842685.89099997,0,-94.0,0.0005216189740257747,6,458.8
2883,10842888.16399998,10842891.89099997,0,-93.5,0.00047706276817556693,6,458.8
2884,10842995.92499995,10842995.89099997,0,-93.5,0.0004770627681755672,6,458.8
2885,10843104.01099998,10843100.89099997,0,-93.5,0.00047706276817556693,6,458.8
2886,10843207.75999999,10843204.89099997,0,-93.75,0.0004989875178095573,6,458.8
2888,10843416.05399996,10843414.89099997,0,-93.75,0.0004989875178095573,6,458.8
2889,10843517.20699996,10843517.89099997,0,-93.75,0.0004989875178095573,6,458.8
2890,10843526.32999998,10843529.89099997,0,-93.5,0.00047706276817556704,6,458.8
2892,10843730.10799998,10843729.89099997,0,-93.5,0.00047706276817556704,6,458.8
2894,10844040.12299997,10844039.89099997,0,-93.5,0.00047706276817556693,6,458.8
2895,10844245.301,10844245.89099997,0,-94.0,0.0005216189740257746,6,458.8
2896,10907830.85499996,10907830.89099997,0,-94.25,5.449525615202185e-05,4,344.1
2897,10907934.39199996,10907937.89099997,0,-92.75,2.621862432273616e-05,2,275.3
2898,10908145.20099998,10908144.89099997,0,-93.0,2.7468040174405745e-05,2,275.3
2899,10908155.375,10908157.89099997,0,-93.0,2.7468040174405745e-05,2,275.3
2901,10908360.25399995,10908359.89099997,0,-92.5,2.5013441888357908e-05,2,275.3
2902,10908454.97599995,10908462.89099997,0,-92.5,2.5013441888357908e-05,2,275.3
2903,10908573.04099995,10908565.89099997,0,-93.5,3.0100625735842508e-05,2,275.3
2904,10908673.37399995,10908670.89099997,0,-93.25,2.8761985649363358e-05,2,275.3
2905,10908775.49699998,10908774.89099997,0,-93.75,3.148398391658809e-05,2,275.3
2906,10908885.87699997,10908886.89099997,0,-92.25,2.3852075971677155e-05,2,275.3
2907,10909087.56799996,10909087.89099997,0,-93.25,2.8761985649363358e-05,2,275.3
2909,10909200.19799995,10909204.89099997,0,-94.0,3.2911932268178485e-05,2,275.3
2910,10909409.95299995,10909406.89099997,0,-92.25,2.3852075971677155e-05,2,275.3
2912,10909612.50999999,10909612.89099997,0,-93.5,3.0100625735842508e-05,2,275.3
2916,10910129.89699996,10910129.89099997,0,-94.0,3.2911932268178485e-05,2,275.3
2917,10910232.685,10910233.89099997,0,-93.75,3.148398391658809e-05,2,275.3
2919,10910545.82699996,10910548.89099997,0,-94.0,3.2911932268178485e-05,2,275.3
2921,10910859.829,10910860.89099997,0,-93.5,3.0100625735842508e-05,2,275.3
2923,10911180.093,10911179.89099997,0,-93.25,2.8761985649363358e-05,2,275.3
2924,10911278.16599995,10911278.89099997,0,-93.25,2.8761985649363358e-05,2,275.3
2925,10911388.32199997,10911389.89099997,0,-93.0,2.7468040174405745e-05,2,275.3
2926,10911488.54999995,10911488.89099997,0,-93.75,3.148398391658809e-05,2,275.3
